id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID001609,12.9644744,77.5776585,"Silver Jubilee Park Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1605,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-03-09 05:49:46+00,,2024-03-15 02:23:27.624022+00,FKDEV00246,FKUSR00245,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-01 20:56:02.042592+00,FKN00GL1605,PASSENGER AUTO,approved,2024-04-02 03:34:29.046+00
FKID001610,12.9368965,77.5848902,"T Mariyappa Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL1606,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 01:21:46+00,,2024-03-15 02:22:52.062338+00,FKDEV00332,FKUSR00331,32.0,Wilson Garden,True,BTP218 - Syndicate Bank Junction,,2024-04-01 20:56:01.994928+00,FKN00GL1606,SCOOTER,approved,2024-04-14 05:35:17.631+00
FKID001611,12.9270121,77.5510012,"Dr Vishwesha Teertha Swamy Gala Road, Kathriguppe Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL1607,SCOOTER,,"[""NO PARKING""]",[113],2023-11-29 06:11:46+00,,2023-11-29 06:12:17.224958+00,FKDEV00379,FKUSR00375,23.0,Banashankari,True,BTP155 - Katriguppe Junction,,,FKN00GL1607,SCOOTER,approved,2023-11-30 23:50:17.545+00
FKID001612,12.9823686,77.6100358,"Haji Ibrahim Sahib Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1608,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-12 01:34:46+00,,2024-03-15 02:24:22.273612+00,FKDEV00041,FKUSR00041,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,2024-04-01 20:56:58.511035+00,FKN00GL1608,PASSENGER AUTO,approved,2024-04-04 04:11:24.672+00
FKID001613,12.9809692,77.6140556,"Dickenson Cross Road, Neelkanta Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1609,CAR,,"[""NO PARKING""]",[113],2024-03-12 04:58:46+00,,2024-03-15 02:24:26.078801+00,FKDEV00041,FKUSR00041,16.0,Shivajinagar,True,No Junction,,2024-04-01 20:56:58.528648+00,FKN00GL1609,CAR,approved,2024-04-04 05:33:53.453+00
FKID001614,12.9818816,77.6126167,"Gangadhara Chetty Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1610,CAR,,"[""NO PARKING""]",[113],2024-03-12 04:57:46+00,,2024-03-15 02:24:24.506964+00,FKDEV00041,FKUSR00041,16.0,Shivajinagar,True,No Junction,,2024-04-01 20:56:58.519826+00,FKN00GL1610,CAR,approved,2024-04-04 02:56:36.951+00
FKID001615,13.1834833,77.6797983,"Unnamed Road, Jagajothi Nagar, Muthugada Halli, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL1611,MAXI-CAB,,"[""NO PARKING""]",[113],2023-11-19 03:04:46+00,,2023-11-19 05:17:29.329158+00,FKDEV00038,FKUSR00038,40.0,Chikkajala,True,No Junction,,,FKN00GL1611,MAXI-CAB,approved,2023-11-19 21:25:48.986+00
FKID001616,12.9824785,77.612513,"St John Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1612,CAR,,"[""WRONG PARKING""]",[112],2024-03-11 23:06:46+00,,2024-03-15 02:24:20.930128+00,FKDEV00041,FKUSR00041,16.0,Shivajinagar,True,No Junction,,2024-04-01 20:56:58.505566+00,FKN00GL1612,CAR,approved,2024-04-04 03:52:26.164+00
FKID001617,12.9830078,77.6107588,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1613,CAR,,"[""NO PARKING""]",[113],2024-03-13 00:37:46+00,,2024-03-15 02:24:34.740413+00,FKDEV00041,FKUSR00041,16.0,Shivajinagar,True,No Junction,,2024-04-01 20:57:58.743105+00,FKN00GL1613,CAR,approved,2024-04-05 04:23:45.173+00
FKID001618,12.9828201,77.6106731,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1614,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-12 05:46:46+00,,2024-03-15 02:24:29.221827+00,FKDEV00041,FKUSR00041,16.0,Shivajinagar,True,No Junction,,2024-04-01 20:57:58.721585+00,FKN00GL1614,SCOOTER,approved,2024-04-04 05:40:14.596+00
FKID001619,12.9817431,77.6103769,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1615,CAR,,"[""NO PARKING""]",[113],2024-03-15 02:13:46+00,,2024-03-15 02:24:38.450816+00,FKDEV00041,FKUSR00041,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,2024-04-01 20:57:58.760608+00,FKN00GL1615,CAR,approved,2024-04-14 03:19:55.144+00
FKID001620,12.9825349,77.6125905,"St John Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1616,CAR,,"[""NO PARKING""]",[113],2024-03-12 06:46:46+00,,2024-03-15 02:24:33.360449+00,FKDEV00041,FKUSR00041,16.0,Shivajinagar,True,No Junction,,2024-04-01 20:57:58.734486+00,FKN00GL1616,CAR,approved,2024-04-04 03:00:09.194+00
FKID001621,12.9653437,77.5839359,"Sri Dharmaraya Swamy Temple Main Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1617,CAR,,"[""WRONG PARKING""]",[112],2024-03-14 06:01:46+00,,2024-03-15 02:25:17.819781+00,FKDEV00129,FKUSR00129,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,2024-04-01 20:57:58.795336+00,FKN00GL1617,CAR,approved,2024-04-06 06:38:15.23+00
FKID001622,12.9813345,77.6102408,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1618,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-12 07:59:46+00,,2024-03-15 02:24:34.064893+00,FKDEV00041,FKUSR00041,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,2024-04-01 20:57:58.738932+00,FKN00GL1618,PASSENGER AUTO,approved,2024-04-04 05:34:16.458+00
FKID001623,13.0081433,77.5545283,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1619,CAR,,"[""NO PARKING""]",[113],2024-03-15 04:58:46+00,,2024-03-15 05:12:10.959546+00,FKDEV00380,FKUSR00376,19.0,Malleshwaram,True,"BTP001 - 10th Cross, Dr. Rajkumar Road",,2024-04-01 23:18:57.38082+00,FKN00GL1619,CAR,approved,2024-04-11 01:07:51.108+00
FKID001624,12.9828219,77.6106653,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1620,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-12 05:46:46+00,,2024-03-15 02:24:30.817308+00,FKDEV00041,FKUSR00041,16.0,Shivajinagar,True,No Junction,,2024-04-01 20:57:58.725826+00,FKN00GL1620,SCOOTER,approved,2024-04-04 05:34:15.105+00
FKID001625,12.9815801,77.6102393,"Commercial Street, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1621,CAR,,"[""NO PARKING""]",[113],2024-03-15 02:07:46+00,,2024-03-15 02:24:37.277264+00,FKDEV00041,FKUSR00041,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,2024-04-01 20:57:58.756042+00,FKN00GL1621,CAR,approved,2024-04-14 05:40:38.065+00
FKID001626,12.9815093,77.6102361,"Dickenson Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1622,CAR,,"[""NO PARKING""]",[113],2024-03-15 02:07:46+00,,2024-03-15 02:24:36.580365+00,FKDEV00041,FKUSR00041,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,2024-04-01 20:57:58.751716+00,FKN00GL1622,CAR,approved,2024-04-14 05:35:29.539+00
FKID001627,13.0272573,77.5772187,"80 Feet Road, Poojari Layout, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",FKN00GL1623,CAR,,"[""WRONG PARKING""]",[112],2023-11-19 06:08:46+00,,2023-11-19 06:17:39.227934+00,FKDEV00209,FKUSR00209,10.0,Sadashivanagar,True,No Junction,,,FKN00GL1623,CAR,approved,2023-11-20 23:07:52.488+00
FKID001628,12.9828219,77.6106653,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1624,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-12 05:46:46+00,,2024-03-15 02:24:32.366452+00,FKDEV00041,FKUSR00041,16.0,Shivajinagar,True,No Junction,,2024-04-01 20:57:58.729959+00,FKN00GL1624,SCOOTER,approved,2024-04-04 05:34:35.013+00
FKID001629,12.9815194,77.6085485,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1625,PASSENGER AUTO,,"[""DEFECTIVE NUMBER PLATE"",""REFUSE TO GO FOR HIRE"",""WRONG PARKING""]","[116,124,112]",2023-11-19 04:41:46+00,,2023-11-19 05:17:44.176898+00,FKDEV00037,FKUSR00377,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,,FKN00GL1625,PASSENGER AUTO,rejected,2023-11-19 20:05:37.463+00
FKID001630,12.9646715,77.5822324,"SP Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1626,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-14 23:11:46+00,,2024-03-15 02:25:19.028904+00,FKDEV00129,FKUSR00129,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,2024-04-01 20:59:00.868987+00,FKN00GL1626,PASSENGER AUTO,approved,2024-04-13 19:31:52.888+00
FKID001631,12.96483,77.5808203,"SP Road, Gollarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1627,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-14 23:18:46+00,,2024-03-15 02:25:20.287306+00,FKDEV00129,FKUSR00129,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,2024-04-01 20:59:00.875547+00,FKN00GL1627,PASSENGER AUTO,approved,2024-04-15 00:56:14.002+00
FKID001632,12.96483,77.5808203,"SP Road, Gollarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1628,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-14 23:18:46+00,,2024-03-15 02:25:21.027248+00,FKDEV00129,FKUSR00129,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,2024-04-01 20:59:00.880879+00,FKN00GL1628,PASSENGER AUTO,approved,2024-04-15 00:56:24.949+00
FKID001633,12.9801117,77.5539308,"80 Feet Ring Road, Sri SV Chenna Krishnaiah Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1629,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 02:12:46+00,,2024-03-15 02:25:28.845136+00,FKDEV00381,FKUSR00378,29.0,Magadi Road,True,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",,2024-04-01 20:59:00.894319+00,FKN00GL1629,SCOOTER,approved,2024-04-14 03:20:20.806+00
FKID001634,12.9735182,77.5511887,"1st Cross Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL1630,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-15 02:23:46+00,,2024-03-15 02:25:32.619645+00,FKDEV00381,FKUSR00378,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,2024-04-01 20:59:00.917106+00,FKN00GL1630,MOTOR CYCLE,approved,2024-04-14 03:33:24.614+00
FKID001635,12.9368965,77.5848902,"T Mariyappa Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL1631,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 02:22:46+00,,2024-03-15 02:26:20.593608+00,FKDEV00332,FKUSR00331,32.0,Wilson Garden,True,BTP218 - Syndicate Bank Junction,,2024-04-01 20:59:00.956592+00,FKN00GL1631,SCOOTER,approved,2024-04-14 03:34:01.078+00
FKID001636,12.9368965,77.5848902,"T Mariyappa Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL1632,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 02:22:46+00,,2024-03-15 02:25:57.579004+00,FKDEV00332,FKUSR00331,32.0,Wilson Garden,True,BTP218 - Syndicate Bank Junction,,2024-04-01 20:59:00.938839+00,FKN00GL1632,SCOOTER,approved,2024-04-14 03:39:05.343+00
FKID001637,12.9993631,77.4886872,"Andhrahalli Main Road, Soundarya Layout, Andhrahalli, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL1633,CAR,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2023-11-19 05:53:46+00,,2023-11-19 05:56:53.490747+00,FKDEV00362,FKUSR00358,33.0,Kamakshipalya,True,No Junction,,,FKN00GL1633,CAR,approved,2023-11-20 23:27:09.801+00
FKID001638,12.9801117,77.5539308,"80 Feet Ring Road, Sri SV Chenna Krishnaiah Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1634,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 02:22:46+00,,2024-03-15 02:25:31.799554+00,FKDEV00381,FKUSR00378,29.0,Magadi Road,True,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",,2024-04-01 20:59:00.912781+00,FKN00GL1634,SCOOTER,approved,2024-04-14 03:34:11.383+00
FKID001639,12.9474,77.6283317,"Ejipura Main Road, Gowda Muniswamy Garden, Ejipura, Bengaluru, Karnataka. Pin-560047 (India)",FKN00GL1635,CAR,,"[""WRONG PARKING""]",[112],2023-11-30 01:04:46+00,,2023-11-30 01:10:19.519888+00,FKDEV00325,FKUSR00324,8.0,Ashok Nagar,True,No Junction,,,FKN00GL1635,CAR,approved,2023-11-30 23:51:55.744+00
FKID001640,12.9754679,77.5760853,"Subedar Chatram Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1636,CAR,,"[""WRONG PARKING""]",[112],2024-03-11 04:34:46+00,,2024-03-11 04:41:08.57746+00,FKDEV00382,FKUSR00379,3.0,Upparpet,True,BTP040 - Elite Junction,,2024-03-28 02:00:07.546243+00,FKN00GL1636,CAR,approved,2024-04-03 02:41:38.677+00
FKID001641,12.9893488,77.5004938,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL1637,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 02:24:46+00,,2024-03-15 02:26:21.889723+00,FKDEV00383,FKUSR00380,33.0,Kamakshipalya,True,No Junction,,2024-04-01 21:00:00.188959+00,FKN00GL1637,SCOOTER,approved,2024-04-14 03:34:44.345+00
FKID001642,12.9893488,77.5004938,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL1638,SCOOTER,,"[""NO PARKING""]",[113],2024-03-14 01:09:46+00,,2024-03-15 02:26:20.603396+00,FKDEV00383,FKUSR00380,33.0,Kamakshipalya,True,No Junction,,2024-04-01 21:00:00.178135+00,FKN00GL1639,SCOOTER,approved,2024-04-11 01:44:31.905+00
FKID001643,12.9368965,77.5848902,"T Mariyappa Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL1640,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 01:21:46+00,,2024-03-15 02:26:42.345239+00,FKDEV00332,FKUSR00331,32.0,Wilson Garden,True,BTP218 - Syndicate Bank Junction,,2024-04-01 21:00:00.208139+00,FKN00GL1640,SCOOTER,approved,2024-04-14 05:35:41.341+00
FKID001644,12.9736099,77.5794043,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1641,SCOOTER,,"[""NO PARKING""]",[113],2023-11-28 06:46:46+00,,2023-11-28 06:48:53.697669+00,FKDEV00128,FKUSR00128,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL1641,SCOOTER,rejected,2023-12-01 00:35:12.538+00
FKID001645,12.9893482,77.5004988,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL1642,SCOOTER,,"[""NO PARKING""]",[113],2024-03-14 01:10:46+00,,2024-03-15 02:27:39.066437+00,FKDEV00383,FKUSR00380,33.0,Kamakshipalya,True,No Junction,,2024-04-01 21:00:00.252358+00,FKN00GL1642,SCOOTER,approved,2024-04-11 02:37:42.41+00
FKID001646,12.9754308,77.5479266,"G Narayana Kumar Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL1643,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-29 02:18:46+00,,2023-11-30 09:00:27.185901+00,FKDEV00139,FKUSR00139,30.0,Vijayanagara,True,BTP069 - MC Circle,,,FKN00GL1643,MOTOR CYCLE,approved,2023-11-30 23:51:54.387+00
FKID001647,12.903637,77.626523,"Kodichikkanahalli Main Road, Temple Tree, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL1644,PASSENGER AUTO,,"[""NO PARKING""]",[113],2023-11-29 05:07:46+00,,2023-11-29 06:22:33.728725+00,FKDEV00260,FKUSR00259,9.0,Madiwala,True,No Junction,,,FKN00GL1644,PASSENGER AUTO,approved,2023-11-30 23:52:08.219+00
FKID001648,12.9366137,77.5843857,"Sri Nitturu Srinivasarao Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL1645,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 01:20:46+00,,2024-03-15 02:27:26.917949+00,FKDEV00332,FKUSR00331,25.0,Jayanagara,True,BTP218 - Syndicate Bank Junction,,2024-04-01 21:00:00.248093+00,FKN00GL1645,SCOOTER,approved,2024-04-14 05:36:05.396+00
FKID001649,12.9366137,77.5843857,"Sri Nitturu Srinivasarao Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL1646,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 02:26:46+00,,2024-03-15 02:27:47.777196+00,FKDEV00332,FKUSR00331,25.0,Jayanagara,True,BTP218 - Syndicate Bank Junction,,2024-04-01 21:00:00.265511+00,FKN00GL1646,SCOOTER,approved,2024-04-14 03:36:07.089+00
FKID001650,12.9366137,77.5843857,"Sri Nitturu Srinivasarao Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL1647,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 01:19:46+00,,2024-03-15 02:28:08.678394+00,FKDEV00332,FKUSR00331,25.0,Jayanagara,True,BTP218 - Syndicate Bank Junction,,2024-04-01 21:01:00.473786+00,FKN00GL1647,SCOOTER,approved,2024-04-14 05:41:13.573+00
FKID001651,12.9810208,77.6076221,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1648,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-19 06:15:46+00,,2023-11-19 06:17:42.181808+00,FKDEV00364,FKUSR00360,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,,FKN00GL1648,SCOOTER,approved,2023-11-20 23:07:59.605+00
FKID001652,12.8418962,77.6456274,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL1649,SCOOTER,,"[""DOUBLE PARKING"",""NO PARKING""]","[109,113]",2023-11-17 06:55:46+00,,2023-11-19 05:19:21.619684+00,FKDEV00286,FKUSR00285,38.0,Electronic City,False,No Junction,,,,,,
FKID001653,12.9893482,77.5005075,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL1650,SCOOTER,,"[""NO PARKING""]",[113],2024-03-14 01:10:46+00,,2024-03-15 02:29:47.114422+00,FKDEV00383,FKUSR00380,33.0,Kamakshipalya,True,No Junction,,2024-04-01 21:02:53.361487+00,FKN00GL1650,SCOOTER,approved,2024-04-11 02:36:30.768+00
FKID001654,12.9893482,77.5005075,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL1651,MOTOR CYCLE,,"[""NO PARKING"",""DEFECTIVE NUMBER PLATE""]","[113,116]",2024-03-15 02:27:46+00,,2024-03-15 02:29:49.679638+00,FKDEV00383,FKUSR00380,33.0,Kamakshipalya,True,No Junction,,2024-04-01 21:02:53.370313+00,FKN00GL1652,MOTOR CYCLE,approved,2024-04-14 03:41:10.703+00
FKID001655,12.9893482,77.5005075,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL1653,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 02:27:46+00,,2024-03-15 02:29:48.711499+00,FKDEV00383,FKUSR00380,33.0,Kamakshipalya,True,No Junction,,2024-04-01 21:02:53.365932+00,FKN00GL1653,SCOOTER,approved,2024-04-14 03:43:44.209+00
FKID001656,12.842235,77.6458217,"16th Cross Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL1654,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-30 01:03:46+00,,2023-11-30 01:07:57.092135+00,FKDEV00028,FKUSR00028,38.0,Electronic City,True,No Junction,,,FKN00GL1654,SCOOTER,approved,2023-11-30 23:53:37.723+00
FKID001657,12.8433632,77.6445106,"Neeladri Road, Doddathoguru Cross Junction, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL1655,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-30 01:06:46+00,,2023-11-30 01:07:59.794149+00,FKDEV00028,FKUSR00028,38.0,Electronic City,True,No Junction,,,FKN00GL1655,SCOOTER,approved,2023-11-30 23:53:27.534+00
FKID001658,12.9915799,77.5382991,"8th Main Road, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",FKN00GL1656,CAR,,"[""NO PARKING"",""PARKING IN A MAIN ROAD""]","[113,107]",2024-03-15 05:10:46+00,,2024-03-15 05:12:49.519176+00,FKDEV00178,FKUSR00178,30.0,Vijayanagara,True,BTP207 - 8th Main Road Basaveshwara Nagar,,2024-04-01 23:19:54.078023+00,FKN00GL1656,CAR,approved,2024-04-15 02:20:34.257+00
FKID001659,12.9749184,77.577008,"Kempegowda Road, Alankar Pearl Plaza, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1657,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-30 00:57:46+00,,2023-11-30 01:07:23.545539+00,FKDEV00075,FKUSR00075,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL1657,MOTOR CYCLE,approved,2023-11-30 23:53:43.589+00
FKID001660,12.989348,77.5005116,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL1658,SCOOTER,,"[""NO PARKING""]",[113],2024-03-14 01:10:46+00,,2024-03-15 02:31:59.140534+00,FKDEV00383,FKUSR00380,33.0,Kamakshipalya,True,No Junction,,2024-04-01 21:03:54.904916+00,FKN00GL1658,SCOOTER,approved,2024-04-11 06:04:52.016+00
FKID001661,12.9960765,77.6173583,"Wheeler Road, Sindhi Colony, Cox Town, Bengaluru, Karnataka. Pin-560005 (India)",FKN00GL1659,CAR,,"[""NO PARKING""]",[113],2023-12-18 03:59:46+00,,2023-12-18 04:22:41.864208+00,FKDEV00384,FKUSR00381,14.0,Pulikeshinagar(F.Town),True,No Junction,,,FKN00GL1659,CAR,rejected,2023-12-19 23:30:35.231+00
FKID001662,12.989348,77.5005116,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL1660,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-15 02:29:46+00,,2024-03-15 02:32:00.708128+00,FKDEV00383,FKUSR00380,33.0,Kamakshipalya,True,No Junction,,2024-04-01 21:03:54.914002+00,FKN00GL1660,MOTOR CYCLE,approved,2024-04-14 03:45:37.411+00
FKID001663,12.989348,77.5005116,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL1661,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-15 02:29:46+00,,2024-03-15 02:32:01.46023+00,FKDEV00383,FKUSR00380,33.0,Kamakshipalya,True,No Junction,,2024-04-01 21:03:54.919037+00,FKN00GL1661,MOTOR CYCLE,approved,2024-04-14 03:47:09.156+00
FKID001664,12.9734279,77.5800693,"Kempegowda Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1662,SCOOTER,,"[""NO PARKING""]",[113],2023-11-19 05:55:46+00,,2023-11-19 05:57:12.701701+00,FKDEV00128,FKUSR00128,3.0,Upparpet,True,BTP038 - Mysore Bank Junction,,,FKN00GL1662,SCOOTER,approved,2023-11-20 23:26:48.35+00
FKID001665,13.0375197,77.5217324,"Peenya Main Road, Sri Muneshwara Industrial Estate, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",FKN00GL1663,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-30 01:02:46+00,,2023-11-30 01:07:16.424291+00,FKDEV00385,FKUSR00382,20.0,Peenya,True,No Junction,,,FKN00GL1663,MOTOR CYCLE,approved,2023-11-30 23:54:36.95+00
FKID001666,12.9749666,77.5769542,"Kempegowda Road, Alankar Pearl Plaza, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1664,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-11-30 00:57:46+00,,2023-11-30 01:06:57.003952+00,FKDEV00075,FKUSR00075,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL1664,PASSENGER AUTO,approved,2023-11-30 23:54:34.075+00
